id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
370653,Vice Admiral Samuel Hood Linzee (1773-1820),British?,,18th-19th century,Oil on canvas,"76 × 63 cm (29 15/16 × 24 13/16 in.)
frame: 93 × 80 × 8.2 cm (36 5/8 × 31 1/2 × 3 1/4 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
370654,Sarah Inman Linzee (Mrs. Joseph Lewis Cunningham) (1787-1820),American,,19th century,Oil on canvas,"73.8 × 60.3 cm (29 1/16 × 23 3/4 in.)
frame: 91 × 77.5 cm (35 13/16 × 30 1/2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
371080,Snow Scene at Bougival,French,,19th century,Oil on canvas,"46 × 74 cm (18 1/8 × 29 1/8 in.)
frame: 63.5 × 90 cm (25 × 35 7/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2022.0,Gift
371412,"Portrait of Joseph Coolidge, Jr.",French,,19th century,Watercolor on ivory,"frame, not counting loop for hanging: 7 × 5.7 cm (2 3/4 × 2 1/4 in.)","Department of Paintings, Sculpture & Decorative Arts","gold oval frame has opening on back revealing woven hair behind glass, with the letter ""J""",Paintings,2021.0,Gift
371494,Scholar’s Studio: Rakushisha no aki (Autumn at the Rakushisha),Japanese,"Taishō era, 1912-1926",20th century,"Pair of two-panel folding screens; ink, color, and gold on silk",each screen: H. 168.3 × W. 184.2 cm (66 1/4 × 72 1/2 in.),Department of Asian Art,"This painting invites us to enter a lyrical scene: a peaceful poetic hermitage almost completely encircled by the rippling greenery in which it is nestled. The eye is led into the hermitage via the pathway at the right hand side. As one approaches the soft-focus landscape periodically resolves into crisply descriptive highlights: a round straw hat hanging by the doorway, books and a rosary set within the resident’s studio, a crescent moon-shaped decoration cut into the wood of the shutter at far left, and the russet tips of a smattering of autumnal leaves in the garden. A slim tree trunk speckled with verdigris lichens rises up just right of center in the left screen; its elliptical leathery leaves arch down over the roof of the studio in the top center of the right screen, almost puncturing the fourth wall. The leaves that entreat us to enter are distinctive, identifiable as those of the persimmon and thus a key to the identity of the tranquil location depicted: we have come to the “Rakushisha” 落柿舎 or Hermitage of Fallen Persimmons.",Paintings,2021.0,Purchase
371495,Scholar’s Studio:  Rakushisha no aki (Autumn at the Rakushisha) (right screen),Japanese,"Taishō era, 1912-1926",20th century,"Right screen of a pair of two-panel folding screens; ink, color, and gold on silk",each screen: H. 168.3 × W. 184.2 cm (66 1/4 × 72 1/2 in.),Department of Asian Art,,Paintings,2021.0,Purchase
371496,Scholar’s Studio:  Rakushisha no aki (Autumn at the Rakushisha) (left screen),Japanese,"Taishō era, 1912-1926",20th century,"Left screen of a pair of two-panel folding screens; ink, color, and gold on silk",each screen: H. 168.3 × W. 184.2 cm (66 1/4 × 72 1/2 in.),Department of Asian Art,,Paintings,2021.0,Purchase
371500,Snowy Stream,Japanese,"Edo period, 1615-1868",18th century,Hanging scroll; ink and light color on paper,H. 163 × W. 94 cm (64 3/16 × 37 in.),Department of Asian Art,,Paintings,2021.0,Gift
372640,"60s, from the Long Hair series",Chinese,,21st century,Diptych; Chinese ink and color on Xuan paper,"each scroll, mounting overall: H. 274.3 × W. 67.3 cm (108 × 26 1/2 in.)",Department of Asian Art,"Two tall, thin painted scrolls depicting the left and right sides of a pair of long black braids, as viewed from behind and with the face and body not pictured. There is a faint halo of blue along the edges of the hair.",Paintings,2021.0,Purchase
372642,"Kami Rolls, from the Hairy Objects series",Chinese,,21st century,Chinese ink and color on Xuan paper,H. 40.6 × W. 50.8 cm (16 × 20 in.),Department of Asian Art,"A color painting of two slices of a maki roll, a type of sushi, in which the seaweed on the outside has been replaced with black hair. The one on the right stands on its side and contains tuna, and the one on the left sits on its round face and contains vegetable.

",Paintings,2021.0,Purchase
372644,"Take Out #2, from the Hairy Objects series",Chinese,,21st century,Chinese ink and color on Xuan paper,H. 40.6 × W. 50.8 cm (16 × 20 in.),Department of Asian Art,"A color painting of a folded container for Chinese takeout food, with a pagoda printed in red on the side of the container, strands of blonde hair spilling out from the top of the container, and a pair of chopsticks inserted into the hair and projecting vertically.",Paintings,2021.0,Purchase
372646,"U.S. Essential Items, from the Covid 19 series",Chinese,,21st century,Chinese ink and color on Xuan paper,H. 61 × W. 45.7 cm (24 × 18 in.),Department of Asian Art,"Color painting of a semi-automatic rifle balanced atop a roll of toilet paper, with a blue surgical mask dangling from the barrel.",Paintings,2021.0,Purchase
372648,"Rapunzel, from the Covid 19 series",Chinese,,21st century,Chinese ink and color on Xuan paper,H. 61 × W. 45.7 cm (24 × 18 in.),Department of Asian Art,"Color painting of a tall stone tower with crenelations at the top and a window at the top. Long black hair spills out of the window and winds around the tower, completely concealing the base.",Paintings,2021.0,Purchase
372650,"60s, from the Long Hair series (right scroll)",Chinese,,21st century,Right side of a diptych; Chinese ink and color on Xuan paper,"each scroll, mounting overall: H. 274.3 × W. 67.3 cm (108 × 26 1/2 in.)",Department of Asian Art,"Right side of two tall, thin painted scrolls depicting the left and right sides of a pair of long black braids, as viewed from behind and with the face and body not pictured. There is a faint halo of blue along the edges of the hair.",Paintings,2021.0,Purchase
372651,"60s, from the Long Hair series (left scroll)",Chinese,,21st century,Left scroll of a diptych; Chinese ink and color on Xuan paper,"each scroll, mounting overall: H. 274.3 × W. 67.3 cm (108 × 26 1/2 in.)",Department of Asian Art,"Left side of two tall, thin painted scrolls depicting the left and right sides of a pair of long black braids, as viewed from behind and with the face and body not pictured. There is a faint halo of blue along the edges of the hair.",Paintings,2021.0,Purchase
372824,Continence of Scipio,Dutch,,17th century,Oil on glass with transparent varnished silver and gold leaf (verre églomisé),"20.3 × 26 cm (8 × 10 1/4 in.)
framed: 27 × 32.5 cm (10 5/8 × 12 13/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
372825,Mocking of Christ,Dutch,,17th century,Oil on glass with transparent varnished silver and gold leaf (verre églomisé),"20.7 × 25.7 cm (8 1/8 × 10 1/8 in.)
framed: 27 × 32.3 cm (10 5/8 × 12 11/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
372913,Seascape,Japanese,"Shōwa era, 1926-1989",20th century,"Panel painting; ink, color, and gold on cedar wood",H. 22 × W. 189.4 cm (8 11/16 × 74 9/16 in.),Department of Asian Art,,Paintings,2021.0,Gift
373288,John Collins Warren,American,,19th century,Oil on panel,"82.6 × 66 cm (32 1/2 × 26 in.)
framed: 102 × 87 cm (40 3/16 × 34 1/4 in.)",Harvard University Portrait Collection,,Paintings,2021.0,Gift
373569,Fidelity,American,,21st century,"Oil, acrylic, and pigmented encaustic with printed paper collage elements on canvas",213.4 × 121.9 cm (84 × 48 in.),Department of Modern & Contemporary Art,,Paintings,2021.0,Gift
373570,Reach,American,,21st century,Oil on panel,61 × 61 × 5.1 cm (24 × 24 × 2 in.),Department of Modern & Contemporary Art,,Paintings,2021.0,Gift
373573,Shipol,German,,20th century,Acrylic on canvas,149.9 × 233.7 cm (59 × 92 in.),Busch-Reisinger Museum,,Paintings,2021.0,Gift
374721,Cove at Sunset,American,,19th century,Oil on board,"27 × 32.8 cm (10 5/8 × 12 15/16 in.)
framed: 31.5 × 37.8 cm (12 3/8 × 14 7/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2022.0,Purchase
374731,Untitled,Austrian,,21st century,Oil on canvas,64.8 × 64.8 cm (25 1/2 × 25 1/2 in.),Busch-Reisinger Museum,,Paintings,2022.0,Purchase
374732,Hormone Shake (Large),American,,20th century,"Crushed hemp leaves, birth control pills, resin and acrylic on wood panel",182.9 × 137.2 cm (72 × 54 in.),Department of Modern & Contemporary Art,,Paintings,2022.0,Gift
374733,Transparent Profile,German,,20th century,Oil and wire on cardboard.,27.9 × 22.5 cm (11 × 8 7/8 in.),Busch-Reisinger Museum,,Paintings,2022.0,Purchase
375652,Mountain Gorge,Chinese,,20th century,Ink and color on paper,"65.5 × 134 cm (25 13/16 × 52 3/4 in.)
mat: 85.1 × 171.5 cm (33 1/2 × 67 1/2 in.)
frame: 87.8 × 174 × 4.8 cm (34 9/16 × 68 1/2 × 1 7/8 in.)",Department of Asian Art,"This monumental, horizontally oriented landscape painting is set deep in a gorge, a steep-walled canyon created by a river running through it. The valley at the bottom runs from the center of the painting and off to the right, disappearing around a cliff. The precipitous walls of the gorge, captured in black ink with a small amount of color, are enshrouded in small clusters of clouds, sunlight barely permeating the darkness. A cluster of pine trees stands on a rocky outcropping in the foreground on the left, and another grove is visible at the top of the mountain in the center. The artist’s name and seal have been added at the lower right of the painting.",Paintings,2022.0,Gift
377132,Garifuna Peoples of St. Vincent [Caraibs of St. Vincents],Italian,,18th century,Oil on canvas,"29.7 × 23 cm (11 11/16 × 9 1/16 in.)
framed: 34.8 × 28.7 cm (13 11/16 × 11 5/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Transfer
377133,Indigenous Kalinago of St. Vincent [Aboriginal Caraibs of St. Vincents],Italian,,18th century,Oil on canvas,"29.5 × 22.8 cm (11 5/8 × 9 in.)
framed: 35.3 × 28.5 cm (13 7/8 × 11 1/4 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Transfer
377171,Our Banner in the Sky,American,,19th century,"Oil paint over lithograph on paper, laid down on cardboard","19.1 × 28.9 cm (7 1/2 × 11 3/8 in.)
Frame: 33.2 × 42.9 cm (13 1/16 × 16 7/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,,Not Recorded
377172,"Ships Unloading, New York",American,,19th century,Oil on canvas mounted on board,"104.9 × 76 cm (41 5/16 × 29 15/16 in.)
Frame: 127 × 97.5 cm (50 × 38 3/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,,Not Recorded
377173,Two Owls at Sunset,American,,19th century,Oil on canvas,"36.2 × 61.6 cm (14 1/4 × 24 1/4 in.)
Frame: 66 × 91 cm (26 × 35 13/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,,Not Recorded
377174,Gallery of the Louvre,American,,19th century,Oil on canvas,"187.3 × 274.3 cm (73 3/4 × 108 in.)
Frame: 225.4 × 312.4 cm (88 3/4 × 123 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,,Not Recorded
377682,Blossoming Plum under Sun and Moon (right scroll),Japanese,"Edo period, 1615-1868",18th century,Right scroll of a pair of hanging scrolls; ink and slight color on silk.,"image only: 122 x 47 cm (48 1/16 x 18 1/2 in.)
with mount: 191 x 60.5 cm (75 3/16 x 23 13/16 in.)",Department of Asian Art,,Paintings,2024.0,Gift
377683,Blossoming Plum under Sun and Moon (left scroll),Japanese,"Edo period, 1615-1868",18th century,Left scroll of a pair of hanging scrolls; ink and slight color on silk.,"image only: 122 x 47 cm (48 1/16 x 18 1/2 in.)
with mount: 191 x 60.5 cm (75 3/16 x 23 13/16 in.)",Department of Asian Art,,Paintings,2024.0,Gift
377998,Child from the Old Town,German,,20th century,Oil on canvas,50.5 × 40.5 cm (19 7/8 × 15 15/16 in.),Busch-Reisinger Museum,,Paintings,2022.0,Gift
379040,Television Light,German,,21st century,Oil on Canvas,160 × 109.9 cm (63 × 43 1/4 in.),Busch-Reisinger Museum,,Paintings,2022.0,Gift
379042,Head,German,,21st century,Oil and marker on canvas,170.2 × 129.5 × 2.5 cm (67 × 51 × 1 in.),Busch-Reisinger Museum,,Paintings,2022.0,Gift
379044,"View of Cataract Canyon, Colorado River",American,,19th century,Oil on canvas,"30.5 × 40.6 cm (12 × 16 in.)
frame: 43.5 × 54 × 7.5 cm (17 1/8 × 21 1/4 × 2 15/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Transfer
379049,John Neptune,American,,19th century,Oil on canvas,83.3 × 63.5 cm (32 13/16 × 25 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Transfer
379076,Mama Ocllo (Mama Uqllu),Peruvian,,19th century,Oil on canvas on board,66.5 × 50.3 cm (26 3/16 × 19 13/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379077,Lloque Yupanqui (Lluq'i Yupanki),Peruvian,,19th century,Oil on canvas on board,66.5 × 50.2 cm (26 3/16 × 19 3/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379078,Cápac Yupanqui (Qhapaq Yupanki Inka),Peruvian,,19th century,Oil on canvas on board,"66 × 50 cm (26 × 19 11/16 in.)
frame: 74.5 × 58.6 × 3 cm (29 5/16 × 23 1/16 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379079,Inca Yupanui Inca ( Yupanki Inka),Peruvian,,19th century,Oil on canvas on board,66.5 × 50.1 cm (26 3/16 × 19 3/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379080,Túpac Inca Yupanqui (Tupa Inka Yupanki) ,Peruvian,,19th century,Oil on canvas on board,"66 × 50 cm (26 × 19 11/16 in.)
frame: 74.5 × 58.7 × 3 cm (29 5/16 × 23 1/8 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379081,Manco Cápac,Peruvian,,19th century,Oil on canvas on board,"66.3 × 50 cm (26 1/8 × 19 11/16 in.)
frame: 74.7 × 58.6 × 3 cm (29 7/16 × 23 1/16 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379082,Mayta Cápac (Mayta Qhapaq Inka),Peruvian,,19th century,Oil on canvas on board,66.7 × 50.4 cm (26 1/4 × 19 13/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379083,Huayna Cápac (Wayna Qhapaq),Peruvian,,19th century,Oil on canvas on board,"66 × 50 cm (26 × 19 11/16 in.)
frame: 74.7 × 58.7 × 3 cm (29 7/16 × 23 1/8 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379084,Sinchi Rocca (Cinchi Ruq’a Inka),Peruvian,,19th century,Oil on canvas on board,67 × 50.5 cm (26 3/8 × 19 7/8 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379085,Inca Roca (Inka Ruq'a),Peruvian,,19th century,Oil on canvas on board,66.5 × 50.3 cm (26 3/16 × 19 13/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379086,Yáhuar Huácac (Yawar Waqaq Inka),Peruvian,,19th century,Oil on canvas on board,66.7 × 50.3 cm (26 1/4 × 19 13/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379087,Viraocha Inka (Wiraqucha),Peruvian,,19th century,Oil on canvas on board,"66.2 × 50 cm (26 1/16 × 19 11/16 in.)
frame: 74.5 × 58.6 × 3 cm (29 5/16 × 23 1/16 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379088,Huáscar Inca (Waskar Inka),Peruvian,,19th century,Oil on canvas on board,"66 × 50 cm (26 × 19 11/16 in.)
frame: 74.5 × 58.5 × 3 cm (29 5/16 × 23 1/16 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379089,Atahualpa (Ataw Wallpa),Peruvian,,19th century,Oil on canvas on board,67 × 50.6 cm (26 3/8 × 19 15/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379090,Pachacútec (Pachakutiy Inka Yupanki),Peruvian,,19th century,Oil on canvas on board,"66 × 50 cm (26 × 19 11/16 in.)
frame: 75 × 58.7 × 3 cm (29 1/2 × 23 1/8 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379091,Francisco Pizarro,Peruvian,,19th century,Oil on canvas on board,"67 × 50.7 cm (26 3/8 × 19 15/16 in.)
frame: 74.5 × 58.9 × 3 cm (29 5/16 × 23 3/16 × 1 3/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Transfer
379120,Artist,Polish,,20th century,Oil and sand on canvas,100.4 × 65 cm (39 1/2 × 25 9/16 in.),Busch-Reisinger Museum,,Paintings,2023.0,Gift
379123,Walking to Taipei,Taiwanese,,21st century,"Ink on white and brown paper, mounted on Dura-lar, with acrylic rollers",50.8 × 762 cm (20 × 300 in.),Department of Modern & Contemporary Art,"About two thousand strips of white and brown paper with printed directions cover a 25-foot-long, 20-inch-tall handscroll on translucent white Dura-lar with clear acrylic roller ends. Read from right to left, they are arranged in patterns that vary from one section to the next. Floral end papers decorate the ends of the scroll, which is stored in a custom-made box.",Paintings,2022.0,Purchase
379143,Four Stops,,,,Acrylic on canvas,274.3 × 320 × 2.5 cm (108 × 126 × 1 in.),Department of Modern & Contemporary Art,,Paintings,,Not Recorded
379491,River Landscape,Dutch,,17th century,Oil on panel,"14.9 × 19.2 cm (5 7/8 × 7 9/16 in.)
framed: 31.5 × 36.4 × 5.5 cm (12 3/8 × 14 5/16 × 2 3/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Gift
379679,William Young,American,,19th century,Oil on canvas,"91.1 × 71.2 cm (35 7/8 × 28 1/16 in.)
frame: 107 × 85.5 cm (42 1/8 × 33 11/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Gift
379780,Train Smoke,Norwegian,,20th century,Oil on canvas,91.7 × 116.5 cm (36 1/8 × 45 7/8 in.),Busch-Reisinger Museum,,Paintings,2023.0,Bequest
381071,Susannah Wallis Dupee,American,,19th century,Reverse painting on glass,"frame: 52 × 39.7 × 6 cm (20 1/2 × 15 5/8 × 2 3/8 in.)
44.5 × 31.8 cm (17 1/2 × 12 1/2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Gift
381072,Isaac Dupee,American,,19th century,Reverse painting on glass,"52 × 39.5 × 6 cm (20 1/2 × 15 9/16 × 2 3/8 in.)
44.5 × 31.8 cm (17 1/2 × 12 1/2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Gift
381078,The Reverend John Cotton of Newton,American,,18th century,Oil on canvas,"76.4 × 63.5 cm (30 1/16 × 25 in.)
framed: 99 × 86.3 × 5 cm (39 × 34 × 1 15/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2023.0,Gift
382580,Our Lady of Bethlehem with Portrait of an Indigenous Donor,Peruvian,,18th century,Oil and gold on canvas,"243 × 160 cm (95 11/16 × 63 in.)
frame: 267.3 × 185.4 × 6.4 cm (105 1/4 × 73 × 2 1/2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,,Not Recorded
382793,Calloused Hands on Ivy Oars,American,,21st century,Acrylic and coffee on cotton canvas,121.9 × 182.9 × 3.8 cm (48 × 72 × 1 1/2 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Long Term Loan and Promised Gift
383920,Untitled,American,,21st century,Oil on polyester voile,65.1 × 70.2 × 7.5 cm (25 5/8 × 27 5/8 × 2 15/16 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Gift
384132,Blue Cello,American,,20th-21st century,Acrylic and screenprint on fabric,160 × 96.8 cm (63 × 38 1/8 in.),Department of Modern & Contemporary Art,Screenprint on unmounted fabric by Charlotte Moorman with later additions in acrylic paint by Nam June Paik,Paintings,2024.0,Gift
384134,The Virgin of the Miracle with a Donor,Argentinian,,18th-19th century,Oil and gold on canvas,164.1 × 113 cm (64 5/8 × 44 1/2 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Purchase
384627,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384628,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384629,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384630,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384631,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384632,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384633,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384634,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384635,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384636,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384637,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384638,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384639,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
384640,Untitled,Peruvian,,21st century,"Oil paint on offset lithograph, 1989 edition of Flora de la Real Expedición Botánica del Nuevo Reino de Granada (1783-1810)",53.5 × 37.5 cm (21 1/16 × 14 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Purchase
385306,Pool Hall Crowd,American,,20th century,Collage on canvas,91.4 × 61 cm (36 × 24 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385307,Mr. Will,American,,20th century,Oil and collage on canvas,88.9 × 63.5 cm (35 × 25 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385308,The Fence,American,,20th century,Paint and collage on canvas,52 × 41 cm (20 1/2 × 16 1/8 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385316,Help Your Self  To What You See,American,,20th century,Oil on board adhered to particle board,22.9 × 30.5 cm (9 × 12 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385345,Golden Necklace  6,American,,21st century,Oil on canvas,76.2 × 61 cm (30 × 24 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385350,"Like father, etc.",American,,20th-21st century,Mixed media on paper,40 × 59 × 9 cm (15 3/4 × 23 1/4 × 3 9/16 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385352,Grandmother,American,,20th-21st century,Oil on canvas,91.4 × 60 cm (36 × 23 5/8 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385375,De Johnette,American?,,20th century,Oil on canvas,61 × 91.4 cm (24 × 36 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385376,Mt. Pleasant Express,American?,,20th century,Oil on canvas,121.9 × 142.2 cm (48 × 56 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Bequest
385396,Night Sea,American,,20th century,Acrylic on canvas,"182.9 × 182.7 cm (72 × 71 15/16 in.)
Framed: 184.8 × 184.8 × 5.1 cm (72 3/4 × 72 3/4 × 2 in.)",Department of Modern & Contemporary Art,,Paintings,,Not Recorded
386233,Still Life with Ham,Dutch,,17th century,Oil on panel,19.2 × 26.5 cm (7 9/16 × 10 7/16 in.),Department of Drawings,,Paintings,,Not Recorded
386234,Still Life with Fish,Dutch,,17th century,Oil on panel,17.6 × 25.3 cm (6 15/16 × 9 15/16 in.),Department of Drawings,,Paintings,,Not Recorded
386237,A Coastal Scene with Figures and a Danzig Ship,Dutch,,17th century,Oil on panel,45 × 56.2 × 6 cm (17 11/16 × 22 1/8 × 2 3/8 in.),Department of Drawings,,Paintings,,Not Recorded
386238,Eight Miniature Italianate Landscapes,Dutch,,17th century,Oil on panel,16.7 × 17.2 × 2.5 cm (6 9/16 × 6 3/4 × 1 in.),Department of Drawings,,Paintings,,Not Recorded
386246,Seated Boy Eating Porridge,Dutch,,17th century,Oil on panel,framed: 36.5 × 29.2 × 6.8 cm (14 3/8 × 11 1/2 × 2 11/16 in.),Department of Drawings,,Paintings,,Not Recorded
386366,Bride,Japanese,"Shōwa era, 1926-1989",20th century,"Hanging scroll; ink, gofun, and color on silk",overall with rollers: H. 152.5 cm × 78.6 cm (60 1/16 × 30 15/16 in.),Department of Asian Art,"A hanging scroll featuring a painting depicting a female figure dressed as a bride. The figure is shown in profile from the waist up. She wears a pink kimono with a white fan design, over red and white under kimonos. The figure’s face is painted white and her gaze is downward. Over her black hair she wears a wide, white headdress known as a tsunokakushi. Gold pins in the shape of cranes and flowers are placed in her hair. The background is blank.",Paintings,2025.0,Purchase
386497,"Left panel for Master of Saint Mark, ""Nativity Scene with Saints""",Spanish,,14th century,Tempera and gold leaf on panel,left panel: 23.8 cm (9 3/8 in.),"Department of Paintings, Sculpture & Decorative Arts",,Paintings,1949.0,Gift
386498,"Center panel for Master of Saint Mark, ""Nativity Scene with Saints""",Spanish,,14th century,Tempera and gold leaf on panel,"center panel: 186 × 98 × 4 cm, 16 kg (73 1/4 × 38 9/16 × 1 9/16 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,1949.0,Gift
386499,"Right panel for Master of Saint Mark, ""Nativity Scene with Saints""",Spanish,,14th century,Tempera and gold leaf on panel,right panel: 23.4 cm (9 3/16 in.),"Department of Paintings, Sculpture & Decorative Arts",,Paintings,1949.0,Gift
386749,The Sun,American,,20th century,Oil on canvas,152.4 × 121.9 cm (60 × 48 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Gift
